frame_id,obj0_valid,obj0_class_norm,obj0_conf,obj0_dist_norm,obj0_lat_offset,obj0_width_norm,obj0_height_norm,obj0_lane_overlap,obj1_valid,obj1_class_norm,obj1_conf,obj1_dist_norm,obj1_lat_offset,obj1_width_norm,obj1_height_norm,obj1_lane_overlap,obj2_valid,obj2_class_norm,obj2_conf,obj2_dist_norm,obj2_lat_offset,obj2_width_norm,obj2_height_norm,obj2_lane_overlap,obj3_valid,obj3_class_norm,obj3_conf,obj3_dist_norm,obj3_lat_offset,obj3_width_norm,obj3_height_norm,obj3_lane_overlap,obj4_valid,obj4_class_norm,obj4_conf,obj4_dist_norm,obj4_lat_offset,obj4_width_norm,obj4_height_norm,obj4_lane_overlap,lane_r0c0,lane_r0c1,lane_r0c2,lane_r0c3,lane_r0c4,lane_r0c5,lane_r0c6,lane_r0c7,lane_r1c0,lane_r1c1,lane_r1c2,lane_r1c3,lane_r1c4,lane_r1c5,lane_r1c6,lane_r1c7,lane_r2c0,lane_r2c1,lane_r2c2,lane_r2c3,lane_r2c4,lane_r2c5,lane_r2c6,lane_r2c7,lane_r3c0,lane_r3c1,lane_r3c2,lane_r3c3,lane_r3c4,lane_r3c5,lane_r3c6,lane_r3c7,ego_steering,ego_throttle,scenario,target_steering,target_throttle
304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.11737,0.03451,0.00000,0.00000,0.00000,0.00000,0.00000,0.09064,0.00000,0.09222,0.09049,0.00000,0.00000,0.00000,0.07940,0.04631,0.00000,0.00000,0.03868,0.12814,0.02319,0.00000,0.00000,1.00000,0,-0.90000,1.00000
305,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08994,0.05126,0.00000,0.00000,0.00000,0.00000,0.00000,0.08436,0.00000,0.08113,0.09458,0.00000,0.00000,0.00000,0.07414,0.07005,0.00000,0.00000,0.03813,0.13263,0.01376,0.00000,-0.90000,1.00000,0,0.00000,1.00000
306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07052,0.07767,0.00000,0.00000,0.00000,0.00000,0.00000,0.08074,0.00000,0.06651,0.10228,0.00000,0.00000,0.00000,0.04623,0.09638,0.00000,0.00000,0.04002,0.12799,0.00000,0.00000,0.00000,1.00000,0,0.00000,1.00000
307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00118,0.00000,0.02830,0.12335,0.00000,0.00000,0.00000,0.00000,0.00000,0.07642,0.00118,0.01879,0.14261,0.00047,0.00000,0.00000,0.00000,0.14638,0.00000,0.00000,0.00676,0.14560,0.01053,0.00000,0.00000,1.00000,0,-0.90000,1.00000
308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00047,0.01336,0.12854,0.00024,0.00000,0.00000,0.00000,0.00000,0.05841,0.01014,0.00794,0.14497,0.00118,0.00000,0.00000,0.00000,0.14450,0.00000,0.00000,0.00503,0.15110,0.00700,0.00000,-0.90000,1.00000,0,0.00000,1.00000
309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00888,0.02791,0.00456,0.12681,0.00487,0.00000,0.00000,0.00000,0.00000,0.05008,0.00613,0.00149,0.15464,0.00259,0.00000,0.00000,0.00000,0.15149,0.00000,0.00000,0.00385,0.15653,0.00409,0.00000,0.00000,1.00000,0,0.00000,1.00000
310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00881,0.00094,0.00000,0.08805,0.03813,0.00000,0.00000,0.00000,0.00000,0.00142,0.04096,0.00000,0.12052,0.03616,0.00000,0.00000,0.00000,0.14261,0.00881,0.00000,0.00000,0.12846,0.03168,0.00000,0.00000,1.00000,0,0.00000,1.00000
311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01989,0.02146,0.00000,0.06973,0.07649,0.00000,0.00000,0.00000,0.00000,0.00000,0.03113,0.00000,0.08270,0.06934,0.00000,0.00000,0.00000,0.08058,0.06038,0.00000,0.00000,0.09914,0.06116,0.00000,0.00000,1.00000,0,0.00000,1.00000
312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03947,0.05039,0.00000,0.05676,0.08781,0.00000,0.00000,0.00000,0.00000,0.00000,0.01234,0.00000,0.07075,0.08247,0.00000,0.00000,0.00000,0.07571,0.07398,0.00000,0.00000,0.08836,0.06785,0.00000,0.00000,1.00000,0,0.00000,1.00000
313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11509,0.15322,0.00983,0.05157,0.10157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05873,0.09560,0.00000,0.00000,0.00000,0.04520,0.06973,0.00000,0.00000,0.07767,0.07877,0.00000,0.00000,1.00000,0,0.00000,1.00000
314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08994,0.13947,0.03357,0.05212,0.10818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04465,0.10700,0.00000,0.00000,0.00000,0.03734,0.05912,0.00000,0.00000,0.06627,0.08986,0.00000,0.00000,1.00000,0,0.00000,1.00000
315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07775,0.06950,0.05991,0.04961,0.10574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03090,0.11038,0.00000,0.00000,0.00000,0.01171,0.04198,0.00000,0.00000,0.04733,0.10417,0.00000,0.00000,1.00000,0,0.90000,1.00000
316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06022,0.07453,0.10542,0.07649,0.11792,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02311,0.13066,0.00000,0.00000,0.00000,0.00000,0.00299,0.00000,0.00000,0.03695,0.11871,0.00000,0.90000,1.00000,0,0.00000,1.00000
317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00912,0.07162,0.12893,0.07964,0.12547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01132,0.14387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02445,0.12830,0.00000,0.00000,1.00000,0,0.00000,1.00000
318,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04230,0.09064,0.07649,0.08388,0.12524,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01431,0.14285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02830,0.12854,0.00000,0.00000,1.00000,0,0.00000,1.00000
319,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05189,0.08907,0.13200,0.12476,0.11384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03090,0.11769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04418,0.10715,0.00000,0.00000,1.00000,0,0.00000,1.00000
320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05629,0.07689,0.10613,0.10975,0.11187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03145,0.11588,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04536,0.10739,0.00000,0.00000,1.00000,0,0.00000,1.00000
321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03656,0.07461,0.11431,0.12390,0.11478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02909,0.12241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04332,0.10983,0.00000,0.00000,1.00000,0,0.00000,1.00000
322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04206,0.09135,0.13404,0.13766,0.11761,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02201,0.13475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03593,0.12154,0.00000,0.00000,1.00000,0,0.00000,1.00000
323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04159,0.09277,0.14135,0.13608,0.11840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01808,0.13852,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03192,0.12539,0.00000,0.00000,1.00000,0,0.00000,1.00000
324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04866,0.09300,0.16053,0.15338,0.12217,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00967,0.14748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02752,0.12893,0.00000,0.00000,1.00000,0,0.00000,1.00000
325,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04237,0.08758,0.14764,0.15637,0.11509,0.00102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00629,0.14866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02162,0.13766,0.00000,0.00000,1.00000,0,0.00000,1.00000
326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01171,0.10904,0.19096,0.16800,0.11431,0.00134,0.00000,0.00000,0.03679,0.00621,0.00000,0.00000,0.00542,0.15008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02429,0.13325,0.00000,0.00000,1.00000,0,0.00000,1.00000
327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07382,0.16392,0.18208,0.11352,0.00244,0.00000,0.00000,0.06046,0.03176,0.00000,0.00000,0.00362,0.15204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02217,0.13687,0.00000,0.00000,1.00000,0,0.00000,1.00000
328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03813,0.19237,0.20000,0.11509,0.00731,0.00000,0.00000,0.04277,0.05330,0.00000,0.00354,0.00079,0.15346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01329,0.14403,0.00000,0.00000,1.00000,0,0.00000,1.00000
329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03003,0.23176,0.19206,0.11690,0.00645,0.00000,0.00000,0.06690,0.07414,0.00000,0.01274,0.00102,0.15527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01352,0.14528,0.00000,0.00000,1.00000,0,0.00000,1.00000
330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05668,0.23954,0.20715,0.11454,0.00936,0.00000,0.00000,0.07807,0.08569,0.00016,0.01926,0.00024,0.15456,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00936,0.14969,0.00000,0.00000,1.00000,0,0.00000,1.00000
331,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00810,0.11619,0.18939,0.18876,0.11376,0.01187,0.00000,0.00000,0.08687,0.08899,0.00079,0.02909,0.00000,0.15487,0.00157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00605,0.14953,0.00000,0.00000,1.00000,0,0.00000,1.00000
332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01855,0.15369,0.19347,0.19937,0.11171,0.01832,0.00000,0.00000,0.09245,0.09277,0.00181,0.03514,0.00000,0.15314,0.00676,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00110,0.15542,0.00063,0.00000,1.00000,0,0.00000,1.00000
333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02586,0.19088,0.22571,0.19686,0.10739,0.02484,0.00000,0.00000,0.09347,0.09269,0.00220,0.04340,0.00000,0.14725,0.01352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15558,0.00369,0.00000,1.00000,0,0.00000,1.00000
334,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,0.16407,0.24104,0.19575,0.10464,0.03310,0.00000,0.00000,0.09717,0.09560,0.00236,0.05401,0.00000,0.13475,0.02752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14363,0.01612,0.00000,1.00000,0,0.00000,1.00000
335,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08042,0.22830,0.23538,0.19371,0.10079,0.03640,0.00000,0.00000,0.09890,0.10425,0.00621,0.07044,0.00000,0.12594,0.03349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13341,0.02539,0.00000,1.00000,0,0.90000,1.00000
336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00055,0.09969,0.14851,0.19025,0.09976,0.03703,0.00000,0.00000,0.09945,0.10535,0.01022,0.09583,0.00000,0.11462,0.04198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12500,0.03467,0.90000,1.00000,0,0.90000,1.00000
337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08939,0.18632,0.18231,0.09858,0.04017,0.00000,0.00000,0.10071,0.10825,0.01226,0.10495,0.00000,0.10936,0.05071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11368,0.04764,0.90000,1.00000,0,0.00000,1.00000
